0,0,1
-0.0043624,0.0079184,0.99996
-0.0074396,0.016808,0.99983
-0.0098469,0.026203,0.99961
-0.012057,0.035748,0.99929
-0.014411,0.045183,0.99887
-0.017131,0.054343,0.99838
-0.020337,0.063135,0.9978
-0.024069,0.071529,0.99715
-0.028307,0.079542,0.99643
-0.03299,0.087217,0.99564
-0.038037,0.094619,0.99479
-0.043356,0.10181,0.99386
-0.048856,0.10887,0.99285
-0.054453,0.11586,0.99177
-0.060073,0.12283,0.99061
-0.065655,0.12982,0.98936
-0.071146,0.13689,0.98803
-0.076504,0.14406,0.98661
-0.081697,0.15135,0.9851
-0.086699,0.15878,0.9835
-0.091496,0.16637,0.98181
-0.096078,0.17413,0.98003
-0.10045,0.18204,0.97815
-0.10462,0.1901,0.97617
-0.10861,0.1983,0.97411
-0.11247,0.2066,0.97194
-0.11623,0.21497,0.96968
-0.11995,0.22337,0.96732
-0.12371,0.23175,0.96488
-0.12757,0.24005,0.96234
-0.1316,0.24821,0.95972
-0.13589,0.25619,0.95703
-0.14051,0.26391,0.95426
-0.14552,0.27134,0.95142
-0.15096,0.27844,0.94851
-0.15689,0.28518,0.94555
-0.16333,0.29153,0.94251
-0.17028,0.2975,0.93942
-0.17773,0.30308,0.93625
-0.18565,0.30831,0.93299
-0.194,0.31321,0.92966
-0.20273,0.31783,0.92622
-0.21177,0.32222,0.92267
-0.22102,0.32644,0.91901
-0.23042,0.33056,0.91523
-0.23986,0.33464,0.91131
-0.24925,0.33876,0.90726
-0.2585,0.34299,0.90307
-0.26751,0.34739,0.89875
-0.2762,0.35204,0.8943
-0.2845,0.35699,0.88973
-0.29232,0.36229,0.88504
-0.29962,0.36799,0.88023
-0.30636,0.37411,0.87532
-0.31252,0.38067,0.8703
-0.3181,0.38767,0.86517
-0.3231,0.3951,0.85994
-0.32759,0.40293,0.8546
-0.3316,0.41112,0.84913
-0.3352,0.41961,0.84355
-0.33849,0.42834,0.83783
-0.34155,0.43724,0.83196
-0.34448,0.44624,0.82596
-0.3474,0.45525,0.81979
-0.35047,0.46414,0.81348
-0.35393,0.47274,0.807
-0.35819,0.48074,0.80037
-0.3639,0.48764,0.79359
-0.37216,0.49261,0.78666
-0.37717,0.47991,0.79211
-0.38357,0.46808,0.7961
-0.38982,0.45615,0.79998
-0.39525,0.44372,0.80429
-0.39975,0.4307,0.80913
-0.40354,0.41724,0.81428
-0.40703,0.4036,0.81941
-0.41063,0.39002,0.82417
-0.41474,0.37676,0.82828
-0.41965,0.364,0.8315
-0.42556,0.35186,0.83372
-0.43256,0.3404,0.83488
-0.44067,0.32964,0.83495
-0.44984,0.31953,0.83399
-0.45996,0.31001,0.83206
-0.47091,0.30101,0.82924
-0.48254,0.29243,0.82561
-0.4947,0.28419,0.82128
-0.50726,0.27618,0.81634
-0.52007,0.26834,0.81088
-0.53301,0.26058,0.80498
-0.54599,0.25285,0.79872
-0.55891,0.24507,0.79218
-0.57169,0.23721,0.78543
-0.58427,0.22922,0.77852
-0.59658,0.22107,0.77151
-0.60858,0.21272,0.76445
-0.62022,0.20415,0.7574
-0.63146,0.19533,0.75041
-0.64226,0.18624,0.74352
-0.65259,0.17686,0.73678
-0.66241,0.16715,0.73025
-0.67169,0.15711,0.72398
-0.68037,0.1467,0.71803
-0.68842,0.13589,0.71246
-0.6958,0.12467,0.70733
-0.70247,0.113,0.70269
-0.70838,0.10087,0.69858
-0.71353,0.088251,0.69505
-0.71788,0.075146,0.6921
-0.72146,0.061557,0.68971
-0.72429,0.047501,0.68786
-0.72643,0.033013,0.68645
-0.72796,0.018147,0.68538
-0.72899,0.0029733,0.68452
-0.72968,-0.012418,0.68368
-0.73018,-0.027922,0.68269
-0.73069,-0.043423,0.68133
-0.7314,-0.058797,0.67941
-0.73251,-0.073925,0.67673
-0.73419,-0.088693,0.67312
-0.73661,-0.10301,0.66843
-0.73986,-0.1168,0.66255
-0.744,-0.13004,0.6554
-0.74904,-0.14272,0.64697
-0.75489,-0.15489,0.63729
-0.76145,-0.16663,0.62644
-0.76854,-0.17803,0.61453
-0.77598,-0.18922,0.6017
-0.78359,-0.2003,0.58811
-0.79123,-0.21136,0.57383
-0.79887,-0.22242,0.55887
-0.80656,-0.23345,0.5431
-0.81451,-0.24432,0.5262
-0.82298,-0.25486,0.50769
-0.83225,-0.26491,0.48701
-0.84237,-0.27442,0.46379
-0.85281,-0.28374,0.43841
-0.86185,-0.29393,0.4133
-0.84798,-0.29373,0.4412
-0.83532,-0.28995,0.46708
-0.82329,-0.28436,0.49126
-0.81146,-0.27817,0.51397
-0.79957,-0.27213,0.53538
-0.7875,-0.26665,0.55565
-0.77517,-0.26191,0.5749
-0.76258,-0.25794,0.59324
