0,0,1
-0.01001,-0.011532,0.99988
-0.020438,-0.021842,0.99955
-0.031318,-0.030824,0.99903
-0.042653,-0.038473,0.99835
-0.054429,-0.044827,0.99751
-0.066626,-0.04995,0.99653
-0.079209,-0.053937,0.9954
-0.092134,-0.056923,0.99412
-0.10534,-0.059075,0.99268
-0.11877,-0.060584,0.99107
-0.13235,-0.061645,0.98928
-0.14603,-0.062442,0.98731
-0.15973,-0.063132,0.98514
-0.17344,-0.063835,0.98277
-0.18711,-0.064629,0.98021
-0.20074,-0.06555,0.97745
-0.21432,-0.066603,0.97449
-0.22787,-0.06777,0.97133
-0.24138,-0.069026,0.96797
-0.25488,-0.070351,0.96441
-0.26835,-0.07174,0.96065
-0.28179,-0.073215,0.95668
-0.29518,-0.074829,0.95251
-0.3085,-0.076662,0.94813
-0.3217,-0.078825,0.94355
-0.33475,-0.081443,0.93878
-0.3476,-0.084652,0.93381
-0.36021,-0.088582,0.92866
-0.37252,-0.093345,0.92332
-0.38453,-0.099025,0.91779
-0.39621,-0.10566,0.91206
-0.40756,-0.11326,0.90613
-0.41861,-0.12175,0.89997
-0.42939,-0.13104,0.89356
-0.43995,-0.14096,0.88689
-0.45035,-0.15133,0.87993
-0.46068,-0.16193,0.87267
-0.47101,-0.17252,0.86509
-0.48143,-0.18285,0.8572
-0.49202,-0.19271,0.84899
-0.50283,-0.20188,0.84048
-0.51393,-0.21021,0.83168
-0.52536,-0.21758,0.82259
-0.53715,-0.22392,0.81323
-0.54929,-0.2292,0.80359
-0.56178,-0.23346,0.79366
-0.57459,-0.23679,0.78344
-0.58768,-0.23928,0.7729
-0.60101,-0.24109,0.76202
-0.61451,-0.24236,0.75075
-0.62815,-0.24327,0.73909
-0.64186,-0.24395,0.72698
-0.6556,-0.24454,0.71441
-0.66933,-0.24518,0.70135
-0.68301,-0.24595,0.68776
-0.69661,-0.24695,0.67361
-0.71011,-0.24824,0.65887
-0.72349,-0.24991,0.64351
-0.73671,-0.25202,0.62749
-0.74975,-0.25467,0.61075
-0.76258,-0.25794,0.59324
-0.77517,-0.26191,0.5749
-0.7875,-0.26665,0.55565
-0.79957,-0.27213,0.53538
-0.81146,-0.27817,0.51397
-0.82329,-0.28436,0.49126
-0.83532,-0.28995,0.46708
-0.84798,-0.29373,0.4412
-0.86185,-0.29393,0.4133
-0.84667,-0.3013,0.43859
-0.83109,-0.30604,0.46436
-0.81516,-0.30858,0.49019
-0.79895,-0.30924,0.5158
-0.78249,-0.30834,0.54096
-0.76584,-0.30622,0.56543
-0.74905,-0.30318,0.58906
-0.73217,-0.29951,0.61174
-0.71522,-0.29543,0.63339
-0.69823,-0.2911,0.65402
-0.68122,-0.28664,0.67363
-0.66421,-0.28215,0.69226
-0.6472,-0.27768,0.70995
-0.6302,-0.27332,0.72673
-0.61324,-0.26915,0.74263
-0.59632,-0.26528,0.75765
-0.57947,-0.26184,0.77179
-0.56271,-0.25897,0.78505
-0.54606,-0.25683,0.79741
-0.52955,-0.25559,0.80886
-0.5132,-0.25542,0.81938
-0.49704,-0.25645,0.82896
-0.48109,-0.25881,0.8376
-0.46535,-0.26257,0.84528
-0.44984,-0.26778,0.85202
-0.43455,-0.27443,0.85782
-0.41948,-0.28247,0.8627
-0.4046,-0.29179,0.86669
-0.3899,-0.30223,0.86985
-0.37534,-0.31359,0.87223
-0.36089,-0.32565,0.87391
-0.3465,-0.33813,0.87499
-0.33214,-0.35077,0.87558
-0.31775,-0.36326,0.87583
-0.30331,-0.37535,0.87585
-0.28876,-0.38677,0.8758
-0.27407,-0.39731,0.8758
-0.25922,-0.40678,0.87598
-0.24418,-0.41506,0.87642
-0.22895,-0.42209,0.87717
-0.21353,-0.42788,0.87825
-0.19792,-0.43249,0.87965
-0.18216,-0.43606,0.88129
-0.16626,-0.43878,0.88308
-0.15026,-0.44085,0.88491
-0.1342,-0.44254,0.88665
-0.11813,-0.4441,0.88816
-0.10207,-0.44578,0.8893
-0.086061,-0.4478,0.88998
-0.070132,-0.45031,0.89011
-0.054298,-0.45344,0.88963
-0.038562,-0.45721,0.88852
-0.022919,-0.46157,0.88681
-0.0073465,-0.46639,0.88455
0.0081845,-0.47148,0.88184
0.023714,-0.47657,0.87881
0.039288,-0.48139,0.87563
0.054953,-0.48561,0.87245
0.070754,-0.48895,0.86944
0.086729,-0.49117,0.86673
0.1029,-0.4921,0.86443
0.11929,-0.49168,0.86256
0.13587,-0.48996,0.86109
0.15263,-0.48711,0.8599
0.16952,-0.48341,0.85882
0.1865,-0.47917,0.85768
0.20352,-0.47465,0.85632
0.22058,-0.46985,0.85475
0.23778,-0.46415,0.85324
0.23509,-0.45704,0.85782
0.23303,-0.4496,0.8623
0.23096,-0.44217,0.86669
0.22849,-0.43494,0.87099
0.22541,-0.42803,0.87521
0.22165,-0.42146,0.87934
0.21724,-0.41523,0.8834
0.21229,-0.40927,0.88737
0.20694,-0.40352,0.89126
0.20136,-0.39788,0.89506
0.19574,-0.39227,0.89878
0.19023,-0.3866,0.90241
0.18497,-0.3808,0.90597
0.18007,-0.37482,0.90944
0.17558,-0.36863,0.91284
0.17152,-0.36222,0.91618
0.16788,-0.35559,0.91944
0.16461,-0.34878,0.92264
0.16161,-0.34182,0.92577
0.15882,-0.33476,0.92882
0.15611,-0.32765,0.93181
0.1534,-0.32055,0.93473
0.15059,-0.3135,0.93757
0.14761,-0.30653,0.94035
0.1444,-0.29968,0.94305
0.14094,-0.29296,0.94568
0.13722,-0.28638,0.94824
0.13325,-0.27992,0.95073
0.12907,-0.27356,0.95315
0.12475,-0.26729,0.95551
0.12034,-0.26105,0.95779
0.11594,-0.25482,0.96001
0.11162,-0.24854,0.96217
0.10746,-0.24218,0.96426
0.10354,-0.2357,0.9663
0.099916,-0.22906,0.96827
0.096648,-0.22224,0.97019
0.093766,-0.21522,0.97205
0.091282,-0.208,0.97386
0.089193,-0.20058,0.97561
0.087478,-0.19297,0.9773
0.086098,-0.18518,0.97893
0.085001,-0.17725,0.98049
0.084123,-0.16921,0.98198
0.083391,-0.16109,0.98341
0.082727,-0.15294,0.98477
0.08205,-0.1448,0.98605
0.08128,-0.1367,0.98727
0.080337,-0.12869,0.98843
0.079148,-0.12081,0.98952
0.077644,-0.11308,0.99055
0.075765,-0.10555,0.99152
0.073462,-0.098242,0.99245
0.0707,-0.091165,0.99332
0.067457,-0.084333,0.99415
0.063735,-0.077748,0.99493
0.059556,-0.071396,0.99567
0.054969,-0.065254,0.99635
0.050048,-0.059283,0.99699
0.044892,-0.053432,0.99756
0.03962,-0.047641,0.99808
0.034353,-0.041847,0.99853
0.029204,-0.035992,0.99893
0.02425,-0.030038,0.99925
0.019508,-0.023975,0.99952
0.014911,-0.017838,0.99973
0.010295,-0.01171,0.99988
0.0054146,-0.0057184,0.99997
