0.7498,0.10097,0.89067
0.74453,0.11335,0.89358
0.73909,0.12498,0.89734
0.7335,0.13567,0.90215
0.72777,0.14548,0.90797
0.72192,0.15457,0.91458
0.71591,0.16325,0.92165
0.70973,0.17181,0.92879
0.70339,0.1805,0.93574
0.69687,0.18943,0.94233
0.69016,0.19858,0.94859
0.68328,0.20787,0.95464
0.6762,0.21708,0.96072
0.66897,0.22604,0.96703
0.66157,0.2346,0.97376
0.65401,0.24266,0.98104
0.64629,0.25018,0.9889
0.63841,0.25721,0.99729
0.63033,0.26386,1.0061
0.62206,0.2703,1.015
0.61358,0.27674,1.0239
0.60488,0.28339,1.0325
0.59596,0.29048,1.0405
0.5868,0.29818,1.0476
0.57741,0.30656,1.0539
0.56777,0.31558,1.0593
0.55787,0.32508,1.0641
0.54773,0.33479,1.0685
0.53733,0.34438,1.073
