-1.8652,-0.69716,0.37968
-1.8646,-0.68507,0.38285
-1.8634,-0.67223,0.38457
-1.8616,-0.65889,0.38533
-1.8591,-0.64478,0.3846
-1.856,-0.6301,0.38278
-1.8526,-0.61532,0.38077
-1.8492,-0.6009,0.37948
-1.8461,-0.58716,0.3795
-1.8435,-0.57423,0.38115
-1.8414,-0.56223,0.38454
-1.8399,-0.55109,0.38969
-1.8389,-0.54084,0.39655
-1.8384,-0.53142,0.40501
-1.8383,-0.52271,0.41487
-1.8384,-0.51455,0.42582
-1.8386,-0.5067,0.43739
-1.8386,-0.49889,0.44902
-1.8382,-0.49081,0.46017
-1.8373,-0.48227,0.47041
-1.8358,-0.47314,0.47953
-1.8336,-0.46345,0.48756
-1.831,-0.45332,0.49473
-1.8281,-0.44294,0.50143
-1.825,-0.43253,0.50808
-1.8217,-0.42223,0.51497
-1.8185,-0.41215,0.52227
-1.8151,-0.40226,0.52996
-1.8117,-0.3925,0.53792
-1.8081,-0.38273,0.54588
-1.8043,-0.37284,0.55361
-1.8,-0.36272,0.5609
-1.7954,-0.3523,0.56761
-1.7904,-0.34156,0.57372
-1.7849,-0.33053,0.57927
-1.7791,-0.3193,0.58442
-1.7731,-0.30797,0.5894
-1.7668,-0.29668,0.59448
-1.7604,-0.2856,0.59997
-1.7541,-0.27486,0.60615
-1.7479,-0.26459,0.61324
-1.7418,-0.25483,0.62135
-1.7359,-0.24556,0.63042
-1.7299,-0.23668,0.64026
-1.7239,-0.22799,0.65049
-1.7175,-0.21929,0.66071
-1.7108,-0.21036,0.67049
-1.7035,-0.20107,0.67958
-1.6956,-0.19136,0.68789
-1.6872,-0.18134,0.6956
-1.6785,-0.17119,0.70308
-1.6695,-0.16117,0.71081
-1.6605,-0.1515,0.71926
-1.6514,-0.14234,0.72871
-1.6424,-0.13369,0.73918
-1.6332,-0.12542,0.7504
-1.6237,-0.11726,0.76186
-1.6137,-0.10893,0.77302
-1.6031,-0.10022,0.78348
-1.5917,-0.091084,0.79309
-1.5796,-0.08162,0.8021
-1.567,-0.072027,0.81089
-1.5539,-0.062487,0.8198
-1.5403,-0.052979,0.82881
-1.526,-0.043289,0.8375
-1.5107,-0.033115,0.84528
-1.4945,-0.022443,0.85211
-1.4775,-0.011827,0.8591
-1.4605,-0.0024331,0.86852
-1.4439,0.0050318,0.88177
-1.4548,0.0030195,0.86278
-1.4688,-0.0017212,0.84349
-1.4788,-0.0043901,0.82486
-1.4846,-0.0047436,0.80686
-1.4877,-0.0037079,0.78928
-1.4893,-0.0019533,0.77197
-1.4899,0.00010476,0.75486
-1.49,0.0021135,0.73787
-1.4903,0.0036563,0.72093
-1.4912,0.004313,0.70398
-1.4933,0.0038555,0.68697
-1.4963,0.0023404,0.66991
-1.4998,0.00011101,0.65287
-1.5029,-0.0022712,0.63595
-1.505,-0.0042206,0.61921
-1.5054,-0.0052614,0.60273
-1.5039,-0.0052222,0.58653
-1.5008,-0.0042466,0.57058
-1.4965,-0.0027802,0.55481
-1.4921,-0.0014847,0.53914
-1.4884,-0.0011029,0.52344
-1.4865,-0.0023088,0.50759
-1.487,-0.0055873,0.49152
-1.49,-0.011146,0.47524
-1.4954,-0.018879,0.45875
-1.5024,-0.028352,0.44218
-1.5101,-0.038893,0.42564
-1.5174,-0.049622,0.40926
-1.5232,-0.059625,0.39311
-1.5266,-0.068082,0.37727
-1.5271,-0.074342,0.36177
-1.5244,-0.078093,0.34662
-1.5185,-0.079347,0.33181
-1.5097,-0.078425,0.31733
-1.4986,-0.07591,0.30314
-1.486,-0.072541,0.28916
-1.4727,-0.069097,0.27534
-1.4597,-0.066303,0.26158
