-1.5506,-0.35194,0.029955
-1.5386,-0.34443,0.023152
-1.5262,-0.33799,0.015573
-1.5135,-0.33248,0.0073536
-1.5003,-0.32771,-0.0013339
-1.4868,-0.32349,-0.010354
-1.473,-0.31967,-0.019552
-1.4587,-0.31607,-0.028821
-1.444,-0.31262,-0.038057
-1.4289,-0.30919,-0.047144
-1.4134,-0.30567,-0.056022
-1.3975,-0.30199,-0.064593
-1.3812,-0.29806,-0.072809
-1.3645,-0.29385,-0.080616
-1.3472,-0.28938,-0.088022
-1.3295,-0.28469,-0.095062
-1.3112,-0.27987,-0.1018
-1.2924,-0.27494,-0.10822
-1.2729,-0.26974,-0.11419
-1.2529,-0.26389,-0.11939
-1.2323,-0.25682,-0.12334
-1.2111,-0.24788,-0.12554
-1.1894,-0.23686,-0.12575
-1.1667,-0.22448,-0.12447
-1.1427,-0.21294,-0.12338
-1.1168,-0.2056,-0.12515
