-0.038929,-0.53881,-0.41214
-0.03465,-0.52596,-0.42016
-0.030085,-0.51239,-0.42705
-0.025318,-0.49814,-0.43298
-0.020451,-0.48333,-0.43816
-0.015545,-0.46796,-0.44283
-0.010707,-0.45214,-0.44716
-0.0060176,-0.43591,-0.45131
-0.0015117,-0.41933,-0.45542
0.0027223,-0.40242,-0.45962
0.0066565,-0.38521,-0.46403
0.010221,-0.36775,-0.46873
0.013391,-0.35005,-0.47383
0.016127,-0.33213,-0.47938
0.01842,-0.31394,-0.48536
0.020285,-0.29545,-0.49172
0.021717,-0.27659,-0.49837
0.022711,-0.2573,-0.50531
0.02317,-0.23766,-0.51273
0.022921,-0.21781,-0.52105
0.021694,-0.19804,-0.53092
0.019214,-0.1786,-0.54306
0.015289,-0.15954,-0.55773
0.010105,-0.14028,-0.57423
0.0044099,-0.11963,-0.59014
-0.00044031,-0.095825,-0.60175
